Report Refresh Date,Site Id,Site URL,Owner Display Name,Is Deleted,Last Activity Date,Site Sensitivity Label Id,External Sharing,Unmanaged Device Policy,Geo Location,File Count,Active File Count,Page View Count,Visited Page Count,Anonymous Link Count,Company Link Count,Secure Link For Guest Count,Secure Link For Member Count,Storage Used (Byte),Storage Allocated (Byte),Root Web Template,Owner Principal Name,Report Period
2026-08-10,b830304b-dd4c-4d30-8642-ca5f38a280e1,,Leila Test,False,2026-06-10,,True,None,APC,2,0,0,0,0,0,0,0,2164583,42949672960,Team Site,LeilaTest@7rkd12.onmicrosoft.com,30
2026-08-10,b834fec4-85e9-4e06-9ed4-f4e730b38b7d,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1486240,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,b898ac9c-e7be-4950-a95f-599b76e9d53b,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1485709,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,b8a3d548-beee-4ac8-9076-7f125d58633a,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465463,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,b8d2476c-62d8-4f79-8bd5-0054d78ea2c6,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465416,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,b8d6fd22-168a-4a01-81ca-24191578f088,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1485442,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,b8e4f13a-2748-4e4f-95fd-a4299c15b131,,prj_Team Site-731040 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4943673,42949672960,Team Site,prj_teamsite-731040@7rkd12.onmicrosoft.com,30
2026-08-10,b8e9015e-647a-4095-86ae-7fa00c04020f,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1485652,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,b91d9c33-a522-44ee-b149-11d49719d1a9,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486047,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,b93c2f0d-f389-4c8d-8e66-ad3a4d32706c,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465336,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,b93cb56b-e630-4035-a66d-4dc53cfca455,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465435,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,b93ce39b-5f24-4ece-afaf-ed7c8f38a54d,,Leila Test,False,2026-06-10,,True,None,APC,32,0,0,0,0,0,0,0,38089807,42949672960,Team Site,LeilaTest@7rkd12.onmicrosoft.com,30
2026-08-10,b945b0ad-62c1-451a-b1da-59456a26a7c9,,prj_MihalTeamsite 226 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4941443,42949672960,Team Site,prj_mihalteamsite-226@7rkd12.onmicrosoft.com,30
2026-08-10,b9496d8f-16c3-4e85-a15a-bfa2e5e3be4b,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465538,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,b9513e9f-a4fd-4565-b92b-4d7950d54385,,Bonnie Test,False,,,True,None,APC,30,0,0,0,0,0,0,0,4968478,42949672960,Team Site,BonnieTest@7rkd12.onmicrosoft.com,30
2026-08-10,b95d82d7-983f-40da-8071-e85fbd587036,,Bonnie Test,False,2026-06-10,,True,None,APC,10,0,0,0,0,0,0,0,1884471,1099511627776,Team Site,BonnieTest@7rkd12.onmicrosoft.com,30
2026-08-10,b9e12d5c-9f83-4bf2-be0c-c2dfe8e43d62,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1466059,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,b9f0d5f0-f03d-4446-a69b-88b365087983,,Admin ADB,False,2026-06-11,,True,None,APC,31,0,0,0,0,0,0,0,85909561,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,ba0e28ec-c0cd-42f2-a4e1-808d03849e8b,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486426,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,ba2d49a8-d58d-4a54-968b-f6ee90443334,,Admin ADB,False,,,True,None,APC,30,0,0,0,0,0,0,0,4939147,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,ba3fd89e-0205-4776-b8ee-1fdad0828c97,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1485745,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,ba4bd429-1174-47af-a00f-c958e69ce443,,Admin ADB,False,2026-07-29,,True,None,APC,30,4,1,1,0,0,0,0,4966208,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,ba641662-ae19-4f86-9b3c-b6e32e69d1f9,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486372,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,ba66f0a5-4294-4577-8a49-27fb0b95bf1e,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1485693,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,ba779c5e-dd17-42d1-a1fc-69395f55b952,,Mihal,False,,,False,None,APC,0,0,0,0,0,0,0,0,1484720,42949672960,Team Site,Mihal@7rkd12.onmicrosoft.com,30
2026-08-10,ba90880e-02ed-4b7b-91d9-31ded67b1bc5,,prj_Team Site-731037 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4957962,42949672960,Team Site,prj_teamsite-731037@7rkd12.onmicrosoft.com,30
2026-08-10,baa1da57-6160-4382-8b5e-e5d3ecd7aa1a,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465993,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,baa6a78f-e8fb-4d8c-8ae3-8fc10a34f243,,prj_Ada Team Site-205 Owners,True,,,True,None,APC,30,0,0,0,0,0,0,0,4924498,27487790694400,Team Site,prj_adateamsite-205@7rkd12.onmicrosoft.com,30
2026-08-10,babb1bcf-7d29-4531-bd67-f0779abd328d,,Bonnie Test,False,,,True,None,APC,30,0,0,0,0,0,0,0,4923095,42949672960,Team Site,BonnieTest@7rkd12.onmicrosoft.com,30
2026-08-10,bad6587a-4445-4fa8-94ca-32f71d19462b,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486314,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,baf42e27-3a3f-43ed-bf6f-248ce12fa7f1,,prj_MihalTeamsite 237 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4926512,42949672960,Team Site,prj_mihalteamsite-237@7rkd12.onmicrosoft.com,30
2026-08-10,bb03993b-8c66-415c-9d0a-d78852ecac70,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486319,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bb198a80-e832-4e7e-8bc1-8c1a445493e6,,Admin ADB,False,,,True,None,APC,30,0,0,0,0,0,0,0,4925610,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bb1a790d-5df9-4668-9ad3-153c3d5e69b9,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1485822,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bb20b569-bb9e-478c-87fd-eaca6f5ebe3f,,Bonnie Test,False,,,True,None,APC,30,0,0,0,0,0,0,0,4940080,42949672960,Team Site,BonnieTest@7rkd12.onmicrosoft.com,30
2026-08-10,bb441ec7-521a-454c-8113-4eb8e4b7c5be,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1485776,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bb45edb7-636d-4701-b9fe-05391415de08,,Leila Test,False,2026-06-10,,True,None,APC,35,0,0,0,0,0,0,0,4007505,1099511627776,Team Site,LeilaTest@7rkd12.onmicrosoft.com,30
2026-08-10,bb6570d9-972e-4046-8ca3-f77809a048b5,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1485635,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bb713b17-3b09-41be-8e51-cc7d4e17392a,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1485754,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bbbd22d9-47ef-4802-8c70-9faf9a3dfc08,,Admin ADB,False,,,True,None,APC,30,0,0,0,0,0,0,0,4921932,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bbcb1aad-9c27-4823-b5ff-07c20345a5b5,,prj_Group Site-731008 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4958206,42949672960,Team Site,prj_groupsite-731008@7rkd12.onmicrosoft.com,30
2026-08-10,bbe8fe84-e3e4-4d45-8ced-2efb3e3b635e,,Admin ADB,False,2026-07-23,,True,None,APC,43,8,2,2,0,0,0,0,24687807,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bbebfc8a-9252-42f5-906f-3146d389a182,,Admin ADB,False,,,True,None,APC,30,0,0,0,0,0,0,0,4904918,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bbfad6dc-056e-4167-9168-463a18a7b68d,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1484276,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bc2a5131-9c84-4312-9032-2b6a3a674cbb,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486924,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bc3bf56a-5969-4470-a765-c5954d4e1857,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465926,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bc4b68ff-0abd-430a-9be2-9c4544f2314b,,prj_Team Site-731058 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4940729,42949672960,Team Site,prj_teamsite-731058@7rkd12.onmicrosoft.com,30
2026-08-10,bc4dd874-f5c1-4537-81c2-664dbd80d344,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1466000,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bc56e234-98c1-4882-9003-7d6e0d0a1150,,Admin ADB,True,,,True,None,APC,30,0,0,0,0,0,0,0,4921945,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bca4d88a-427f-4cd1-bbbe-9f960663f9a9,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465426,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bcab552b-4a3e-4112-b6d5-68535c83ab49,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486251,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bcafe2bb-3f91-44dc-8019-3ff622054877,,prj_MihalTeamsite 221 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4939646,42949672960,Team Site,prj_mihalteamsite-221@7rkd12.onmicrosoft.com,30
2026-08-10,bce75778-8597-431d-84dd-f693af23565a,,prj_MihalTeamsite 222 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4941659,42949672960,Team Site,prj_mihalteamsite-222@7rkd12.onmicrosoft.com,30
2026-08-10,bd05e6c9-058e-4fa4-a073-15998373ba30,,Admin ADB,False,,,True,None,APC,30,0,0,0,0,0,0,0,4936012,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bd1184e4-51ad-45c0-ab96-43cd881c0d7a,,Admin ADB,False,,,True,None,APC,30,0,0,0,0,0,0,0,4920848,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bd13389d-b5fd-452e-92b0-e94f7323ff02,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1485679,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bd2365bd-ef18-4313-94ef-d2a133e5718b,,Leila Test,False,2026-06-10,,False,None,APC,12,0,0,0,0,0,0,0,2762412,1099511627776,Team Site,LeilaTest@7rkd12.onmicrosoft.com,30
2026-08-10,bd2369a4-ebd9-4050-ac62-54b2e1633f8c,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486893,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bd3eebd5-60a8-4853-b20e-4320e3a0d237,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1485823,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bdb4e93e-32de-40c2-957a-5c83ce8378a3,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465415,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,be3371a9-b827-4bae-adcb-07f35099e1ae,,Mihal,False,,,False,None,APC,0,0,0,0,0,0,0,0,1484212,42949672960,Team Site,Mihal@7rkd12.onmicrosoft.com,30
2026-08-10,be34b2f7-f91c-493e-9a96-85d04bd6cc86,,prj_Team Site-731067 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4943458,42949672960,Team Site,prj_teamsite-731067@7rkd12.onmicrosoft.com,30
2026-08-10,be4c4ad0-ed65-4043-86da-297c33099674,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1485673,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,be6e582b-633b-406c-97c5-5966954b94fc,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1487403,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,be764b87-c7e4-4f23-a28c-cacefec576dd,,prj_Team Site-731028 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4940996,42949672960,Team Site,prj_teamsite-731028@7rkd12.onmicrosoft.com,30
2026-08-10,be7f1b38-45e4-4ffd-beb7-802faffc7dc8,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465513,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bea7c014-8796-4440-88d8-20c141334dab,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1485697,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bebb791f-d0ba-4fb3-91f1-d97c69b82088,,Admin ADB,True,,,True,None,APC,43,0,0,0,0,0,0,0,24915530,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bedb547c-cf3e-4e32-8340-b97138c637cb,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1485767,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bedcb16a-b469-40d1-a932-068460514f96,,prj_Group Site-731043 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4943359,42949672960,Team Site,prj_groupsite-731043@7rkd12.onmicrosoft.com,30
2026-08-10,bf021afb-80e8-42b0-909f-92182e2efc46,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1485729,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bf0bed0e-fd95-4b7d-b90f-ad4dc8528faf,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1466031,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bf15459b-d0ae-458c-8054-5fa57056fffb,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1485537,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bf2afda6-b53a-42db-8724-db0ac72f1628,,Leila Test,False,2026-06-10,,True,None,APC,10,0,0,0,0,0,0,0,2579546,1099511627776,Team Site,LeilaTest@7rkd12.onmicrosoft.com,30
2026-08-10,bf37d3c6-9c88-47ea-85eb-7de1daa76014,,Leila Test,False,2025-06-30,,True,None,APC,2,0,0,0,0,0,0,0,1909738,1099511627776,Team Site,LeilaTest@7rkd12.onmicrosoft.com,30
2026-08-10,bf53d988-d4c5-4bce-9030-7a5d6f29ecdd,,Bonnie Test,False,,,True,None,APC,30,0,0,0,0,0,0,0,4921589,42949672960,Team Site,BonnieTest@7rkd12.onmicrosoft.com,30
2026-08-10,bf59adbb-091e-4927-b685-b69ad7b0ccf4,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1485588,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bf9d0367-ddad-4501-96d2-b5532a95dcb5,,Admin ADB,False,,,True,None,APC,30,0,0,0,0,0,0,0,4906669,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bf9e8676-3fbe-4312-840f-fcb8808178dd,,Alex Wilber,False,2024-11-18,,True,None,APC,5,0,0,0,0,0,0,0,1907864,42949672960,Team Site,AlexW@7rkd12.onmicrosoft.com,30
2026-08-10,bfa2099a-95d7-49ab-896c-bbbb6abf9b1a,,Admin ADB,False,,,True,None,APC,30,0,0,0,0,0,0,0,4940034,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bfc73ecb-590d-457b-977c-393f82567d37,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486434,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bfd0ae89-8b75-42ac-b637-7695df830135,,Admin ADB,True,,,True,None,APC,28,0,0,0,0,0,0,0,4891256,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,bfd0c3c3-fb86-4253-8df1-4e74be7d88f2,,prj_Group Site-731092 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4943525,42949672960,Team Site,prj_groupsite-731092@7rkd12.onmicrosoft.com,30
2026-08-10,bfdbebee-df6f-4ac0-a0bd-b075624fb336,,prj_Ada Team Site-230 Owners,True,,,True,None,APC,30,0,0,0,0,0,0,0,4905456,27487790694400,Team Site,prj_adateamsite-230@7rkd12.onmicrosoft.com,30
2026-08-10,c026acd0-b407-4455-a938-eb2e10071a5b,,Admin,True,2026-04-20,,True,None,APC,186,0,0,0,0,0,0,0,37587707078,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,c066e2e2-1e68-49cf-8be6-eb2564325f21,,Bonnie Test,False,,,True,None,APC,30,0,0,0,0,0,0,0,4946970,42949672960,Team Site,BonnieTest@7rkd12.onmicrosoft.com,30
2026-08-10,c067c025-4376-492e-a850-c726177302f5,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486305,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,c0977f66-8d2c-4dc6-9685-41eed5eccec8,,prj_Group Site-731042 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4938404,42949672960,Team Site,prj_groupsite-731042@7rkd12.onmicrosoft.com,30
2026-08-10,c0afd468-7c49-47a4-b1e0-8060a02b00a4,,prj_Team Site-731064 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4941536,42949672960,Team Site,prj_teamsite-731064@7rkd12.onmicrosoft.com,30
2026-08-10,c116680c-b783-43f8-bc47-ac7f3430c41a,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465993,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,c12f66d8-b5ed-4fa8-a151-7c90e15de8a4,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486343,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,c13ef7fa-ca81-47bf-9f76-97b4a8ecfcc6,,Admin ADB,False,,,True,None,APC,30,0,0,0,0,0,0,0,4940229,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,c14b2043-8b03-47cf-879f-e8c5d062adf9,,prj_Team Site-731048 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4941083,42949672960,Team Site,prj_teamsite-731048@7rkd12.onmicrosoft.com,30
2026-08-10,c14d4f1b-d6bc-4261-beea-008535da65c4,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486534,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,c197b266-b13a-4896-92ca-f639b285ed02,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465389,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,c19ebaa3-1fa2-4fea-a3ed-4765e5ff21dd,,Admin ADB,False,,,True,None,APC,30,0,0,0,0,0,0,0,4958731,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,c1b685c0-62ee-47a5-ac1d-372eaa259382,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1486062,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,c1db7364-6041-4a82-8ee4-5584ad2e77e0,,Admin ADB,False,,,True,None,APC,30,0,0,0,0,0,0,0,4939962,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,c1e1d78c-3f1a-4b37-b80e-22587d40533c,,Admin ADB,False,,,True,None,APC,30,0,0,0,0,0,0,0,4936443,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,c1fde413-c8f3-4df3-87b7-89474b379564,,prj_Team Site-731057 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4940620,42949672960,Team Site,prj_teamsite-731057@7rkd12.onmicrosoft.com,30
2026-08-10,c2b9e8a8-7dd8-42d6-b0ec-9bc00e6e9eec,,Bonnie Test,False,2026-06-10,,True,None,APC,10,0,0,0,0,0,0,0,2060035,1099511627776,Team Site,BonnieTest@7rkd12.onmicrosoft.com,30
2026-08-10,c3015f3b-c744-4128-985a-347105ddadbb,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486952,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,c31eaed9-6c98-482d-b679-50a4cda2fc94,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486544,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,c32d7b5b-d3da-4d9f-b321-e76bee5b532d,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486364,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,c33bb976-934c-4814-bc0d-84dcba392f5b,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1486257,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,c3421ab5-86e1-454d-81dc-d29248d5cf83,,Bonnie Test,False,,,True,None,APC,30,0,0,0,0,0,0,0,4924833,42949672960,Team Site,BonnieTest@7rkd12.onmicrosoft.com,30
2026-08-10,c34d79fd-75d6-425d-855d-b77650b86221,,Bonnie Test,False,,,True,None,APC,30,0,0,0,0,0,0,0,4924758,42949672960,Team Site,BonnieTest@7rkd12.onmicrosoft.com,30
2026-08-10,c3532a4c-52ef-46c3-997d-468070962525,,Bonnie Test,False,,,True,None,APC,30,0,0,0,0,0,0,0,4938102,42949672960,Team Site,BonnieTest@7rkd12.onmicrosoft.com,30
2026-08-10,c35fafcb-84ca-4645-b90c-3f083b2e804d,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1486203,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,c36bbaae-04ec-4802-90eb-50756e690add,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486244,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,c3a49ba9-867e-4ee2-b73f-3abe8efb70da,,Alex Wilber,False,2024-11-19,,True,None,APC,5,0,0,0,0,0,0,0,2139764,42949672960,Team Site,AlexW@7rkd12.onmicrosoft.com,30
2026-08-10,c3f561ee-4ae3-4e1c-949a-5f30c5f5a9df,,Bonnie Test,False,,,True,None,APC,30,0,0,0,0,0,0,0,4925128,42949672960,Team Site,BonnieTest@7rkd12.onmicrosoft.com,30
2026-08-10,c3f62cb6-644c-4097-a212-9dcb84e8680c,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486241,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,c40c109c-08ff-4dfe-81e4-df6074f88e6c,,Bonnie Test,False,,,True,None,APC,30,0,0,0,0,0,0,0,4924715,42949672960,Team Site,BonnieTest@7rkd12.onmicrosoft.com,30
2026-08-10,c41bba46-c63b-400f-8cc0-9d29447545c6,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486489,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,c42bce56-fcca-46a1-9000-da89b5d724c8,,prj_Group Site-731038 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4940203,42949672960,Team Site,prj_groupsite-731038@7rkd12.onmicrosoft.com,30
2026-08-10,c44ed1cc-784a-4b6a-a321-52e43bcc5034,,Bonnie Test,False,,,True,None,APC,30,0,0,0,0,0,0,0,4924845,42949672960,Team Site,BonnieTest@7rkd12.onmicrosoft.com,30
2026-08-10,c457081b-f6cf-4cc8-acc9-40b73449223b,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1465466,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,c46b9f37-a60a-46ce-a02c-7bb217ff0231,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486580,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,c4c2d7a6-0bfd-4339-8de1-1797364b709e,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1485182,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,c4da25aa-75f8-483b-9fcf-b91ba3bedd37,,Admin ADB,True,,,False,None,APC,0,0,0,0,0,0,0,0,1466013,27487790694400,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,c4ec18b5-d495-406c-bddc-41bbd932144e,,Admin ADB,False,,,True,None,APC,29,0,0,0,0,0,0,0,4614046,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,c4ee5cee-8e4d-409a-8c02-abad45f5cc05,,prj_MihalTeamsite 242 Owners,False,,,True,None,APC,30,0,0,0,0,0,0,0,4925524,42949672960,Team Site,prj_mihalteamsite-242@7rkd12.onmicrosoft.com,30
2026-08-10,c506ac3f-57f0-4846-a808-ce15d40b18c6,,Admin ADB,False,,,False,None,APC,0,0,0,0,0,0,0,0,1486590,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,c5224a5e-e462-4243-ba22-739e360cc9e4,,Admin ADB,True,,,True,None,APC,43,0,0,0,0,0,0,0,24667974,42949672960,Team Site,Admin@7rkd12.onmicrosoft.com,30
2026-08-10,c526198a-641d-4d24-8ec8-107c0f137731,,Leila Test,False,2026-06-10,,True,None,APC,16,0,0,0,0,0,0,0,3821162,42949672960,Team Site,LeilaTest@7rkd12.onmicrosoft.com,30
